scorer,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000,DLC_snapshot-200000
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_ear_tip,left_ear_tip,left_ear_tip,right_ear_tip,right_ear_tip,right_ear_tip,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,neck,neck,neck,mid_back,mid_back,mid_back,mouse_center,mouse_center,mouse_center,mid_backend,mid_backend,mid_backend,mid_backend2,mid_backend2,mid_backend2,mid_backend3,mid_backend3,mid_backend3,tail_base,tail_base,tail_base,tail1,tail1,tail1,tail2,tail2,tail2,tail3,tail3,tail3,tail4,tail4,tail4,tail5,tail5,tail5,left_shoulder,left_shoulder,left_shoulder,left_midside,left_midside,left_midside,left_hip,left_hip,left_hip,right_shoulder,right_shoulder,right_shoulder,right_midside,right_midside,right_midside,right_hip,right_hip,right_hip,tail_end,tail_end,tail_end,head_midpoint,head_midpoint,head_midpoint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
frame008,266.49741176470593,252.444,0.9390000104904175,236.057,259.004,0.1459999978542328,266.89270588235297,259.5621960784314,0.2290000021457672,204.312,267.992,0.6700000166893005,209.43265573770492,268.10780327868855,0.2549999952316284,249.68752941176473,258.00737254901964,0.7540000081062317,257.77349019607846,259.93639344262294,0.4959999918937683,223.90908775313406,287.6252883317261,0.43849998712539673,231.39567213114756,290.02859016393444,0.5479999780654907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.95283831565416,284.0803497267759,0.28600001335144043,246.48996721311474,276.87134426229505,0.17599999904632568,,,,,,,255.5916862745098,258.33568627450984,0.8100000023841858
frame009,195.988,267.87,0.11699999868869781,,,,,,,195.36440163934424,268.3477213114754,0.624500036239624,206.78747540983608,268.2213360655738,0.1394999921321869,,,,,,,217.0807868852459,289.11790163934427,0.5490000247955322,,,,,,,237.45277049180328,271.145368852459,0.18200001120567322,238.2510655737705,262.99434426229504,0.3929999768733978,246.08327868852462,259.21411764705886,0.37700000405311584,234.72851960784314,255.99683333333334,0.5080000162124634,,,,,,,,,,,,,,,,,,,245.7527868852459,282.87252459016395,0.12099999934434891,258.53992156862745,259.97,0.4429999887943268,245.7950163934426,282.24459016393445,0.5260000228881836,223.76039344262296,268.4970491803279,0.14000000059604645,228.554,252.282,0.24400000274181366,5.034,434.8831475409836,0.24699999392032623,,,
frame010,244.68,249.89396078431375,0.44600000977516174,195.42404918032787,268.3278442622951,0.1915000081062317,251.358,253.11,0.2720000147819519,188.68815686274513,268.278,0.6570000052452087,258.681568627451,260.32643137254905,0.27399998903274536,232.17160784313728,258.8726274509804,0.44699999690055847,240.70996078431372,258.5860392156863,0.28700000047683716,206.76956862745098,288.6184918032787,0.31700000166893005,223.37573770491804,282.623737704918,0.1379999965429306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.21496721311476,278.70989344262296,0.26600000262260437,,,,,,,4.4573551912568306,435.4014940533591,0.20100000500679016,239.63318032786884,253.31921311475412,0.5680000185966492
frame011,244.683,249.88627450980394,0.49399998784065247,195.43013934426227,268.3466065573771,0.18900001049041748,251.333,253.114,0.2680000066757202,188.6969411764706,268.286,0.5899999737739563,258.68596078431375,260.33082352941176,0.2809999883174896,232.17490196078433,258.8265098039216,0.4970000088214874,240.7077647058824,258.5882352941177,0.25699999928474426,206.7849411764706,288.5707540983607,0.32199999690055847,223.37481967213114,282.6595409836066,0.164000004529953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.20688524590165,278.6924426229508,0.27149999141693115,,,,,,,4.547808421729348,435.3591475409836,0.2095000147819519,239.5771803278689,253.32655737704917,0.5820000171661377
frame012,216.19672131147541,238.21114754098363,0.2840000092983246,206.45003921568627,236.615,0.22699999809265137,235.781,276.647,0.5960000157356262,187.54174590163933,268.4486967213115,0.4684999883174896,241.83764705882356,285.62964705882354,0.22699999809265137,209.52511475409835,237.4750901639344,0.5755000114440918,219.147,245.64262295081966,0.10999999940395355,218.16662295081966,271.20531967213117,0.5550000071525574,214.12023770491805,279.74744262295087,0.4280000329017639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.50713725490198,294.09552941176474,0.2720000147819519,,,,145.7721557377049,358.79660655737706,0.2745000123977661,229.311,268.168,0.9319999814033508,216.9935737704918,319.4102295081967,0.40299999713897705,,,,,,,215.81665573770493,238.25521311475413,0.3499999940395355
frame013,212.526,231.71147540983608,0.36000001430511475,202.03790163934426,237.75947540983606,0.4779999852180481,238.79318032786884,276.067,0.8289999961853027,189.3788235294118,258.8199215686275,0.1979999989271164,238.28734426229508,283.09652459016394,0.5450000166893005,203.952,238.38924590163933,0.3199999928474426,217.47765573770494,240.6313442622951,0.39500001072883606,206.8508235294118,267.566,0.3790000081062317,210.3334262295082,283.5530573770492,0.40799999237060547,,,,,,,,,,,,,,,,,,,,,,,,,143.16170491803277,348.69639344262293,0.28999999165534973,,,,196.169,259.267,0.3400000035762787,167.10409000321442,311.12122147219543,0.16999998688697815,155.11797058823532,309.85982352941176,0.28700000047683716,224.9937254901961,260.5459672131148,0.9079999923706055,216.86504918032787,312.1063606557377,0.382999986410141,,,,,,,211.771,236.413,0.3269999921321869
frame014,209.19580327868852,231.6288524590164,0.4309999942779541,201.54859016393445,230.70792156862748,0.9490000009536743,231.3112131147541,267.781,0.47200000286102295,195.529,238.22032786885248,0.3370000123977661,235.772,276.278,0.5479999780654907,195.79867647058825,229.69598039215686,0.18050000071525574,216.12144262295084,238.2056393442623,0.1289999932050705,209.5712786885246,260.652,0.5550000071525574,203.319,284.068,0.4009999930858612,179.99058823529413,320.82070588235297,0.1679999977350235,,,,,,,155.843,323.925,0.11299999803304672,,,,,,,,,,,,,,,,,,,172.68655737704918,276.061,0.7680000066757202,155.59191176470588,285.27261764705884,0.4039999842643738,128.34465573770493,381.56643137254906,0.5770000219345093,224.09731147540984,275.57,0.7609999775886536,211.876,308.223,0.5839999914169312,,,,,,,211.989,235.589,0.5569999814033508
frame015,211.784,223.52537704918035,0.4320000112056732,197.95450980392158,227.091,0.9409999847412109,219.769,220.868,0.5820000171661377,188.727,232.8501960784314,0.46399998664855957,234.886,268.256,0.3540000021457672,202.47672131147542,228.425,0.6309999823570251,217.30916393442624,226.1229836065574,0.8615000247955322,206.6718431372549,249.992,0.2590000033378601,201.85429508196722,275.919,0.25699999928474426,187.34203278688523,311.23043137254905,0.25600001215934753,188.117,324.19,0.15700000524520874,180.467,327.7427450980393,0.1979999989271164,,,,194.7992131147541,349.5318032786885,0.18700000643730164,143.09009836065576,342.94583606557376,0.19699999690055847,,,,136.35081967213117,349.392262295082,0.4059999883174896,,,,,,,173.3264262295082,268.7513442622951,0.5099999904632568,156.441,285.6362352941176,0.4490000009536743,153.2855737704918,310.2444672131147,0.5694999694824219,224.56091803278687,275.5337704918033,0.703000009059906,209.69337704918033,311.65652459016394,0.6330000162124634,,,,,,,211.279,225.08266666666668,0.9829999804496765
frame016,211.53,217.32131147540983,0.2849999964237213,203.761,227.269,0.6940000057220459,231.06426229508196,259.965,0.8479999899864197,195.119,232.20537704918033,0.2680000066757202,238.15422950819672,267.72062745098043,0.7049999833106995,200.15212729026035,223.69637415621986,0.5509999990463257,216.53547540983607,227.68,0.4050000011920929,206.68392156862745,257.7174901960785,0.6449999809265137,203.503,268.812,0.4129999876022339,188.26649180327868,307.962,0.3230000138282776,187.962,323.988,0.17800000309944153,176.5236475409836,328.9763360655738,0.16499999165534973,139.911,372.226,0.12099999934434891,,,,141.1203524590164,341.5018442622951,0.14149999618530273,143.30308196721313,363.6465573770492,0.13500000536441803,138.00641803278688,348.87752459016394,0.23250000178813934,,,,,,,172.25709803921572,268.06321568627453,0.7480000257492065,156.704,282.5457049180328,0.3799999952316284,123.775,373.6177254901961,0.7009999752044678,224.58754098360654,269.241,0.8809999823570251,209.51803278688524,307.544,0.44699999690055847,,,,,,,213.084,225.1617254901961,0.6240000128746033
frame017,213.745,215.0180392156863,0.925000011920929,203.76,222.68262295081968,0.8330000042915344,222.95686274509808,223.59881967213113,0.8790000081062317,189.2174117647059,232.23016393442623,0.5339999794960022,234.972,267.8776470588236,0.2639999985694885,206.93647058823532,220.399,0.6129999756813049,217.775,222.959868852459,0.7620000243186951,209.34268852459016,245.3093770491803,0.7049999833106995,201.73403278688525,275.776131147541,0.26600000262260437,188.57311475409836,307.909,0.3889999985694885,179.78881967213113,324.79910655737706,0.359499990940094,172.273,334.37324590163934,0.16300000250339508,144.63592156862748,373.2696470588236,0.1899999976158142,186.8169180327869,355.95436065573773,0.10199999809265137,140.84208196721312,340.5985655737705,0.19049999117851257,,,,136.00196721311477,348.038,0.23199999332427979,,,,,,,172.6767110253938,264.6040861459338,0.6449999809265137,156.904,282.7568524590164,0.4180000126361847,125.40367647058824,373.11557843137257,0.7749999761581421,224.57560655737706,269.003,0.8330000042915344,214.38227450980395,308.316,0.7329999804496765,,,,,,,212.12,220.073,0.9750000238418579
frame018,211.702,215.29364705882355,0.4830000102519989,203.315,225.04423529411767,0.23000000417232513,223.38070588235297,224.86635294117647,0.6589999794960022,189.29317647058824,232.08327868852462,0.49799999594688416,238.66465573770492,260.74701639344266,0.5149999856948853,212.074,220.12,0.125,217.43046078431377,225.62626470588236,0.39649999141693115,209.92104918032786,245.44891803278688,0.703000009059906,201.84603278688525,268.0701639344262,0.2199999988079071,187.96354098360658,308.62,0.4300000071525574,176.03688524590163,332.7419098360656,0.2874999940395355,176.47886885245902,333.2480819672131,0.3464999794960022,148.434,364.95858823529414,0.17499999701976776,,,,145.70749180327869,336.30863114754095,0.11550000309944153,,,,,,,,,,,,,171.7915294117647,268.7934117647059,0.37700000405311584,156.632,290.0377704918033,0.19099999964237213,128.31160655737705,370.9706229508197,0.6700000166893005,228.119,268.989,0.847000002861023,214.76658823529414,308.597,0.5260000228881836,196.93498039215686,217.71354901960785,0.25,,,,212.494,220.792,0.5820000171661377
frame019,212.526,208.95344262295083,0.8169999718666077,198.79231372549023,223.14531147540984,0.9580000042915344,222.29145098039217,224.3865098039216,0.6520000100135803,189.86415686274512,224.29427450980396,0.8259999752044678,237.5906568627451,264.07988235294124,0.7250000238418579,206.57850980392158,215.0246274509804,0.9330000281333923,216.3148235294118,219.138,0.7519999742507935,209.52629508196722,234.318,0.7590000033378601,209.66688524590165,264.60140163934426,0.34049999713897705,181.49380392156863,308.421,0.41200000047683716,147.707,363.855868852459,0.6200000047683716,153.75843137254904,355.867,0.335999995470047,145.22227450980392,356.0369836065574,0.6290000081062317,135.8570980392157,355.9217254901961,0.5040000081062317,142.9615737704918,341.5495081967213,0.11800000071525574,,,,136.0552131147541,334.20065573770495,0.10499999672174454,,,,,,,172.15388235294117,260.447,0.871999979019165,156.781,290.2121967213115,0.39399999380111694,132.324,347.334,0.7059999704360962,224.88282352941178,246.1750819672131,0.9110000133514404,214.55137254901965,308.529,0.4339999854564667,180.84976470588236,351.4769901960784,0.5120000243186951,,,,212.233,216.6650980392157,0.9800000190734863
frame020,212.518,208.97639344262294,0.8259999752044678,198.7703529411765,223.13980327868853,0.9580000042915344,222.3463529411765,224.36784313725494,0.6359999775886536,189.84,224.30196078431376,0.8169999718666077,237.57286274509806,264.0838921568628,0.7315000295639038,206.60705882352943,215.0421960784314,0.9380000233650208,216.3554509803922,219.135,0.7570000290870667,209.519868852459,234.309,0.7390000224113464,209.61740983606558,264.60567213114757,0.32499998807907104,181.5355294117647,311.2952156862745,0.4169999957084656,147.709,363.86413114754095,0.6299999952316284,153.7529411764706,355.862,0.335999995470047,145.19043137254903,356.0278032786885,0.6309999823570251,135.85380392156864,355.9250196078432,0.5019999742507935,142.95698360655737,341.5495081967213,0.11800000071525574,,,,136.0542950819672,334.19790163934425,0.10199999809265137,,,,,,,172.1516862745098,260.445,0.8709999918937683,156.798,290.2186229508197,0.382999986410141,132.324,347.336,0.7049999833106995,224.87184313725493,246.16039344262296,0.8949999809265137,214.5612549019608,308.547,0.42800000309944153,180.8549705882353,351.4857843137255,0.515500009059906,,,,212.263,216.6420392156863,0.9810000061988831
frame021,210.0064262295082,208.55388235294117,0.8640000224113464,198.68360784313725,220.714,0.8880000114440918,222.76470588235296,215.74823529411768,0.8259999752044678,188.986,223.4950819672131,0.4860000014305115,235.555,260.219,0.7699999809265137,206.06682352941178,215.32549019607845,0.7889999747276306,215.30347540983607,215.85474509803922,0.8769999742507935,209.5400655737705,251.431,0.6340000033378601,206.6161393442623,260.4692786885246,0.3605000078678131,187.66150819672131,307.821,0.24300000071525574,171.657,331.869,0.22300000488758087,163.835,348.36,0.28299999237060547,143.12406557377048,355.1684705882353,0.8330000042915344,126.38650980392158,356.083,0.7210000157356262,128.3767868852459,371.93,0.7089999914169312,127.42745098039217,388.288,0.5690000057220459,129.25129411764706,389.069,0.7059999704360962,128.73301960784315,391.66949019607847,0.16899999976158142,,,,157.7152786885246,267.345,0.7960000038146973,156.37,299.999,0.367000013589859,132.863,331.738,0.7950000166893005,225.22281967213115,251.946,0.7200000286102295,206.29960784313727,320.0619607843138,0.4000000059604645,181.3049411764706,348.75973770491805,0.4410000145435333,,,,209.8678032786885,215.30023529411767,0.9210000038146973
frame022,208.0776393442623,204.478,0.890999972820282,197.7458823529412,213.25349019607845,0.9919999837875366,216.3774117647059,212.102,0.7960000038146973,189.90807843137256,223.31239344262295,0.5450000166893005,232.64486274509804,258.9374117647059,0.9049999713897705,202.18937704918034,210.894,0.9430000185966492,215.10334426229508,212.241,0.9649999737739563,209.0177049180328,230.1847868852459,0.5929999947547913,202.604631147541,264.36309016393443,0.5494999885559082,189.068,291.916,0.34200000762939453,180.0072213114754,298.70627049180325,0.1705000102519989,,,,,,,,,,,,,,,,,,,,,,,,,180.7065098039216,236.207,0.5289999842643738,158.35147540983607,275.8431475409836,0.5450000166893005,149.8761967213115,290.239737704918,0.3869999945163727,223.68486274509806,252.101,0.8489999771118164,214.85333333333332,299.75,0.6169999837875366,194.81522950819672,332.61107377049177,0.21149998903274536,,,,209.03055737704918,211.164,0.996999979019165
frame023,209.33167213114754,195.27858823529414,0.9190000295639038,196.6829803921569,211.382,0.9729999899864197,235.486,249.958,0.6179999709129333,192.6633738347798,216.2835024108004,0.39399999380111694,235.02,253.320131147541,0.921999990940094,204.313,207.85333333333332,0.9190000295639038,213.98039215686276,205.994,0.9380000233650208,208.98465573770494,223.95501639344263,0.7670000195503235,204.201,260.06,0.41499999165534973,189.466,289.888131147541,0.41600000858306885,179.988,302.2067450980392,0.1979999989271164,179.92187704918032,313.8309836065574,0.25949999690055847,,,,,,,,,,,,,,,,,,,,,,179.7719344262295,246.38255737704915,0.8709999918937683,158.52773770491802,268.15764705882356,0.6230000257492065,153.59208196721312,287.4769918032787,0.27649998664855957,224.0570980392157,252.133,0.8799999952316284,217.5407213114754,291.952,0.6740000247955322,195.041131147541,325.8742868852459,0.11249999701976776,,,,208.96170491803278,205.941,0.9890000224113464
frame024,214.1329836065574,191.11331147540983,0.9539999961853027,201.76135294117648,201.28998039215685,0.906499981880188,235.423,238.88406557377053,0.49399998784065247,196.91449019607845,206.03772549019607,0.328000009059906,238.7720655737705,246.70111475409837,0.6460000276565552,205.5716078431373,196.91686274509806,0.9729999899864197,215.24013114754098,197.33741176470588,0.9210000038146973,208.744131147541,219.594,0.39899998903274536,188.36313725490197,275.816,0.30799999833106995,188.75843137254904,283.912,0.3580000102519989,194.98098360655737,289.9478032786885,0.3440000116825104,187.00970491803278,297.3544918032787,0.23800000548362732,,,,,,,,,,,,,,,,,,,,,,180.186,228.447,0.7260000109672546,164.559,259.4809411764706,0.6669999957084656,162.28470588235294,267.79200000000003,0.2590000033378601,225.90070588235295,253.1952786885246,0.9269999861717224,216.73009836065575,281.47986885245905,0.902999997138977,187.1972213114754,332.9627540983606,0.273499995470047,,,,211.89192156862748,198.10823529411766,0.9990000128746033
frame025,224.25254901960784,188.991,0.671999990940094,209.97429508196723,195.151,0.8510000109672546,224.3534426229508,188.596,0.8220000267028809,201.04409803921567,200.562568627451,0.22499999403953552,238.5685,239.34685294117648,0.7735000252723694,208.68354098360658,188.276,0.5759999752044678,223.74415686274511,195.24,0.3889999985694885,217.10832786885246,196.321,0.42899999022483826,188.50807843137255,267.1057254901961,0.8370000123977661,188.20773770491803,283.574,0.7979999780654907,171.92,300.133,0.6230000257492065,171.884,307.543,0.13699999451637268,172.77377049180328,320.00695081967217,0.19900000095367432,,,,,,,,,,,,,,,,241.64549019607844,204.13,0.23100000619888306,172.045,241.15796078431376,0.9340000152587891,164.607,260.916,0.7509999871253967,156.269,276.084,0.6460000276565552,231.65333333333336,220.379,0.9800000190734863,215.09050980392158,284.067,0.8399999737739563,187.328,324.276,0.5220000147819519,,,,219.432,193.42032786885247,0.8550000190734863
